Id,Source,Target,Type,Weight,Start,End,period_set_id,period_id,sort_order,profile,window_size,weight_type,joint_threshold,stopword_version,context_filter,joint_count,ppmi,rank_by_count,rank_by_pmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,label
full|w10|count|long_period_manual_p005|決議|準備,決議,準備,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.3702349818237454,5291,5351,,,5.111111111111111,,"9.0, 1.370, "
full|w10|count|long_period_manual_p005|決議|省,決議,省,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.2909845432907339,7803,6899,,,6.428571428571429,,"7.0, 0.291, "
full|w10|count|long_period_manual_p005|決議|程序,決議,程序,Undirected,24.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,24,2.60630234005727,1757,3570,,,6.125,,"24.0, 2.606, "
full|w10|count|long_period_manual_p005|決議|立委,決議,立委,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,2.87318907138667,5292,3255,,,6.888888888888889,,"9.0, 2.873, "
full|w10|count|long_period_manual_p005|決議|立法院,決議,立法院,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,2.229906105805545,2161,4107,,,4.333333333333333,,"21.0, 2.230, "
full|w10|count|long_period_manual_p005|決議|立院,決議,立院,Undirected,19.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,19,3.2668648625643946,2466,2692,,,6.7368421052631575,,"19.0, 3.267, "
full|w10|count|long_period_manual_p005|決議|總統,決議,總統,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,7804,7667,,,3.4285714285714284,,"7.0, 0.000, "
full|w10|count|long_period_manual_p005|決議|舉行,決議,舉行,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,0.0907917200882587,4618,7149,,,6.5,,"10.0, 0.091, "
full|w10|count|long_period_manual_p005|決議|草案,決議,草案,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,3.284374245169907,6271,2674,,,2.625,,"8.0, 3.284, "
full|w10|count|long_period_manual_p005|決議|規定,決議,規定,Undirected,32.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,32,0.7114845767493262,1093,6359,,,5.5625,,"32.0, 0.711, "
full|w10|count|long_period_manual_p005|決議|討論,決議,討論,Undirected,13.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,13,0.8008511284684043,3624,6234,,,4.0,,"13.0, 0.801, "
full|w10|count|long_period_manual_p005|決議|辦法,決議,辦法,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.252979048894373,6272,4063,,,4.25,,"8.0, 2.253, "
full|w10|count|long_period_manual_p005|決議|送請,決議,送請,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,6.472550951168442,7805,853,,,3.4285714285714284,,"7.0, 6.473, "
full|w10|count|long_period_manual_p005|決議|通過,決議,通過,Undirected,60.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,60,2.5217844689009996,349,3701,,,3.6666666666666665,,"60.0, 2.522, "
full|w10|count|long_period_manual_p005|決議|遵守,決議,遵守,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.6955696781543566,6273,1651,,,5.375,,"8.0, 4.696, "
full|w10|count|long_period_manual_p005|決議|重要,決議,重要,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.6187215993113373,7806,3557,,,3.857142857142857,,"7.0, 2.619, "
full|w10|count|long_period_manual_p005|決議|院,決議,院,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,1.8602967587795463,7807,4603,,,4.142857142857143,,"7.0, 1.860, "
full|w10|count|long_period_manual_p005|決議|黨,決議,黨,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,0.9246281982644363,3243,6042,,,4.066666666666666,,"15.0, 0.925, "
full|w10|count|long_period_manual_p005|決議案|通過,決議案,通過,Undirected,19.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,19,6.6510674858459655,2467,781,,,3.8947368421052633,,"19.0, 6.651, "
full|w10|count|long_period_manual_p005|治權|行使,治權,行使,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,6.118506335991509,4619,978,,,2.5,,"10.0, 6.119, "
full|w10|count|long_period_manual_p005|法|法國,法,法國,Undirected,33.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,33,4.14913478213336,1027,1993,,,6.181818181818182,,"33.0, 4.149, "
full|w10|count|long_period_manual_p005|法|程序,法,程序,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.737590492892613,5293,4785,,,3.4444444444444446,,"9.0, 1.738, "
full|w10|count|long_period_manual_p005|法|第一條,法,第一條,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.438932177328098,4620,1812,,,3.2,,"10.0, 4.439, "
full|w10|count|long_period_manual_p005|法|第二條,法,第二條,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,5.370219427244083,3850,1282,,,5.583333333333333,,"12.0, 5.370, "
full|w10|count|long_period_manual_p005|法|總統,法,總統,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.21528360002122432,6274,6990,,,1.875,,"8.0, 0.215, "
full|w10|count|long_period_manual_p005|法|美,法,美,Undirected,51.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,51,5.298984522475365,475,1317,,,2.2941176470588234,,"51.0, 5.299, "
full|w10|count|long_period_manual_p005|法|舉行,法,舉行,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.1225441993726874,7808,7116,,,4.714285714285714,,"7.0, 0.123, "
full|w10|count|long_period_manual_p005|法|英,法,英,Undirected,55.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,55,4.647106557907955,410,1691,,,1.8,,"55.0, 4.647, "
full|w10|count|long_period_manual_p005|法|草案,法,草案,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.6380548193416984,7809,2381,,,3.2857142857142856,,"7.0, 3.638, "
full|w10|count|long_period_manual_p005|法|行使,法,行使,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,2.4462816330636428,3851,3786,,,6.25,,"12.0, 2.446, "
full|w10|count|long_period_manual_p005|法|規委會,法,規委會,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,7.211521681225025,3852,584,,,1.75,,"12.0, 7.212, "
full|w10|count|long_period_manual_p005|法|規定,法,規定,Undirected,34.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,34,1.3452730701138527,967,5386,,,4.794117647058823,,"34.0, 1.345, "
full|w10|count|long_period_manual_p005|法|訓政時期,法,訓政時期,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,5.431911749650325,4621,1258,,,2.1,,"10.0, 5.432, "
full|w10|count|long_period_manual_p005|法|議會,法,議會,Undirected,17.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,17,1.2614375685131862,2849,5517,,,4.823529411764706,,"17.0, 1.261, "
full|w10|count|long_period_manual_p005|法|通過,法,通過,Undirected,20.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,20,1.4831476202940304,2313,5164,,,6.45,,"20.0, 1.483, "
full|w10|count|long_period_manual_p005|法|選舉,法,選舉,Undirected,17.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,17,1.2124059564846366,2850,5588,,,6.529411764705882,,"17.0, 1.212, "
full|w10|count|long_period_manual_p005|法國|獲得,法國,獲得,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.984091030385911,7810,2101,,,8.142857142857142,,"7.0, 3.984, "
full|w10|count|long_period_manual_p005|法國|票,法國,票,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,3.32312559530983,6275,2642,,,8.375,,"8.0, 3.323, "
full|w10|count|long_period_manual_p005|法國|總理,法國,總理,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.0675460984222296,5294,3033,,,6.444444444444445,,"9.0, 3.068, "
full|w10|count|long_period_manual_p005|法國|總統,法國,總統,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,1.4057054640680078,2162,5292,,,4.476190476190476,,"21.0, 1.406, "
full|w10|count|long_period_manual_p005|法國|羅馬,法國,羅馬,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,6.0316524288230475,4187,1005,,,2.0,,"11.0, 6.032, "
full|w10|count|long_period_manual_p005|法國|美國,法國,美國,Undirected,14.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,14,3.0777629986530677,3450,3021,,,5.928571428571429,,"14.0, 3.078, "
full|w10|count|long_period_manual_p005|法國|義大利,法國,義大利,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,6.45708509946427,4622,858,,,6.1,,"10.0, 6.457, "
full|w10|count|long_period_manual_p005|法國|臨時政府,法國,臨時政府,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.802030703084681,7811,2233,,,5.285714285714286,,"7.0, 3.802, "
full|w10|count|long_period_manual_p005|法國|舉行,法國,舉行,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,1.0201843141916251,3244,5885,,,6.133333333333334,,"15.0, 1.020, "
full|w10|count|long_period_manual_p005|法國|議會,法國,議會,Undirected,41.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,41,2.329631173148954,693,3950,,,6.097560975609756,,"41.0, 2.330, "
full|w10|count|long_period_manual_p005|法國|通過,法國,通過,Undirected,18.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,18,1.1292489681170037,2664,5704,,,5.333333333333333,,"18.0, 1.129, "
full|w10|count|long_period_manual_p005|法國|選舉,法國,選舉,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,6276,7312,,,8.5,,"8.0, 0.000, "
full|w10|count|long_period_manual_p005|法國|開會,法國,開會,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.5365969004550286,6277,3670,,,7.625,,"8.0, 2.537, "
full|w10|count|long_period_manual_p005|法定|職權,法定,職權,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,6.275104886962225,4188,926,,,1.0909090909090908,,"11.0, 6.275, "
full|w10|count|long_period_manual_p005|法定|行使,法定,行使,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,5.766204592060628,6278,1127,,,2.875,,"8.0, 5.766, "
full|w10|count|long_period_manual_p005|法庭|軍事,法庭,軍事,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,10.247413153093177,7812,166,,,2.0,,"7.0, 10.247, "
full|w10|count|long_period_manual_p005|法律|法院,法律,法院,Undirected,19.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,19,6.522857665949001,2468,833,,,5.2105263157894735,,"19.0, 6.523, "
full|w10|count|long_period_manual_p005|法律|無效,法律,無效,Undirected,18.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,18,6.135527095839999,2665,969,,,5.111111111111111,,"18.0, 6.136, "
full|w10|count|long_period_manual_p005|法律|牴觸,法律,牴觸,Undirected,25.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,25,6.419980485308698,1649,870,,,4.56,,"25.0, 6.420, "
full|w10|count|long_period_manual_p005|法律|現行,法律,現行,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.648744989057746,6279,1687,,,3.0,,"8.0, 4.649, "
full|w10|count|long_period_manual_p005|法律|監察,法律,監察,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.855977603223188,6280,3272,,,6.75,,"8.0, 2.856, "
full|w10|count|long_period_manual_p005|法律|直轄市,法律,直轄市,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.491063583370181,4623,1774,,,5.7,,"10.0, 4.491, "
full|w10|count|long_period_manual_p005|法律|秩序,法律,秩序,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.74786603549246,7813,2282,,,2.2857142857142856,,"7.0, 3.748, "
full|w10|count|long_period_manual_p005|法律|程序,法律,程序,Undirected,13.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,13,1.2701131362076392,3625,5504,,,5.076923076923077,,"13.0, 1.270, "
full|w10|count|long_period_manual_p005|法律|立法,法律,立法,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,1.5793235881002663,4624,5037,,,5.8,,"10.0, 1.579, "
full|w10|count|long_period_manual_p005|法律|立法委員,法律,立法委員,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.500811559921743,5295,2485,,,6.0,,"9.0, 3.501, "
full|w10|count|long_period_manual_p005|法律|立法院,法律,立法院,Undirected,27.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,27,2.140809763920687,1462,4205,,,4.592592592592593,,"27.0, 2.141, "
full|w10|count|long_period_manual_p005|法律|組織,法律,組織,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,1.032957362199451,3245,5863,,,4.933333333333334,,"15.0, 1.033, "
full|w10|count|long_period_manual_p005|法律|總統,法律,總統,Undirected,30.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,30,1.1241821222459893,1225,5712,,,5.0,,"30.0, 1.124, "
full|w10|count|long_period_manual_p005|法律|自治,法律,自治,Undirected,24.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,24,2.7705861119925435,1758,3368,,,5.125,,"24.0, 2.771, "
full|w10|count|long_period_manual_p005|法律|自由,法律,自由,Undirected,32.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,32,2.0937238691998292,1094,4270,,,6.375,,"32.0, 2.094, "
full|w10|count|long_period_manual_p005|法律|行憲,法律,行憲,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,7814,7246,,,5.285714285714286,,"7.0, 0.000, "
full|w10|count|long_period_manual_p005|法律|行政院,法律,行政院,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.8856027723324664,6281,4574,,,7.25,,"8.0, 1.886, "
